,Date,EUR.USD.Close,EUR.USD.High,EUR.USD.Low,USD.JPY.Close,USD.JPY.High,USD.JPY.Low,USD.CHF.Close,USD.CHF.High,USD.CHF.Low,GBP.USD.Close,GBP.USD.High,GBP.USD.Low,USD.CAD.Close,USD.CAD.High,USD.CAD.Low,EUR.GBP.Close,EUR.GBP.High,EUR.GBP.Low,EUR.JPY.Close,EUR.JPY.High,EUR.JPY.Low,EUR.CHF.Close,EUR.CHF.High,EUR.CHF.Low,AUD.USD.Close,AUD.USD.High,AUD.USD.Low,GBP.JPY.Close,GBP.JPY.High,GBP.JPY.Low,CHF.JPY.Close,CHF.JPY.High,CHF.JPY.Low,GBP.CHF.Close,GBP.CHF.High,GBP.CHF.Low,NZD.USD.Close,NZD.USD.High,NZD.USD.Low,GBP.AUD.Close,GBP.AUD.High,GBP.AUD.Low,EUR.AUD.Close,EUR.AUD.High,EUR.AUD.Low,market
176,9/2/2016,1.11602,1.12521,1.11506,103.953,104.318,102.807,0.98012,0.98192,0.97398,1.32953,1.33523,1.3253,1.29928,1.31143,1.2983,0.8393,0.84457,0.8376,116.006,116.37,115.517,1.09386,1.09819,1.09359,0.7569,0.76158,0.75364,138.205,138.829,136.924,106.053,106.31,105.28,1.30311,1.30699,1.29762,0.72942,0.73602,0.72685,1.8582,1.8794,1.854,0.6666,0.668,0.6613,5249.899902
177,9/5/2016,1.11467,1.1183,1.11396,103.368,104.133,103.149,0.9799,0.9814,0.97728,1.33136,1.33751,1.32888,1.29152,1.29975,1.2907,0.83724,0.8407,0.8352,115.228,116.147,115.13,1.0925,1.09411,1.09236,0.75819,0.76073,0.75633,137.6,138.5,137.343,105.456,106.25,105.36,1.3049,1.30852,1.30054,0.7303,0.73435,0.72793,1.8765,1.8894,1.8682,0.6629,0.67,0.6592,NA
178,9/6/2016,1.1257,1.12629,1.11411,102.057,103.806,101.936,0.96984,0.98105,0.96936,1.3433,1.34444,1.3297,1.28352,1.2933,1.28276,0.83794,0.8384,0.83338,114.884,115.7,114.755,1.0918,1.0947,1.0916,0.76804,0.76844,0.75837,137.092,138.317,136.974,105.21,105.823,104.95,1.30294,1.31208,1.30256,0.74167,0.74219,0.73022,1.8752,1.8791,1.8499,0.6677,0.6744,0.6664,5275.910156
179,9/7/2016,1.1244,1.12717,1.1229,101.753,102.127,101.206,0.9697,0.97092,0.96697,1.33364,1.34291,1.33199,1.28999,1.29138,1.28232,0.843,0.84351,0.83752,114.412,114.91,113.824,1.0902,1.09184,1.08884,0.76714,0.76975,0.76518,135.701,137.118,135.408,104.93,105.28,104.346,1.29323,1.30305,1.29226,0.74473,0.74855,0.73975,1.855,1.8777,1.8476,0.6735,0.6766,0.6675,5283.930176
180,9/8/2016,1.1254,1.13273,1.12346,102.53,102.591,101.416,0.9727,0.9738,0.96501,1.3295,1.33751,1.32841,1.29198,1.29353,1.28516,0.8464,0.84947,0.8422,115.393,115.424,114.14,1.09498,1.09547,1.08959,0.76407,0.7732,0.76389,136.326,136.427,135.026,105.375,105.41,104.724,1.29362,1.29518,1.28647,0.73899,0.74822,0.73845,1.8754,1.879,1.8623,0.6729,0.6775,0.672,5259.47998
181,9/9/2016,1.12268,1.1285,1.11984,102.703,103.054,101.968,0.9752,0.9785,0.9708,1.32741,1.3336,1.32398,1.30272,1.30528,1.29112,0.84574,0.84841,0.844,115.302,115.943,115.026,1.09516,1.0976,1.09478,0.75549,0.76568,0.75442,136.335,137.134,135.749,105.282,105.72,104.86,1.29475,1.2987,1.29275,0.73374,0.74133,0.73151,1.8746,1.8883,1.8718,0.6765,0.6796,0.6736,5125.910156
182,9/12/2016,1.1234,1.12683,1.12105,101.834,102.775,101.575,0.97219,0.97629,0.96908,1.33353,1.3347,1.32358,1.30511,1.31232,1.3024,0.84236,0.8484,0.84241,114.4,115.474,114.21,1.09218,1.0975,1.09166,0.75614,0.75665,0.74943,135.77,136.48,135.094,104.736,105.38,104.48,1.29646,1.29707,1.29184,0.7349,0.73566,0.72917,1.886,1.9016,1.8799,0.6755,0.6779,0.6704,5211.890137
183,9/13/2016,1.12125,1.12603,1.12041,102.702,102.747,101.424,0.97722,0.97844,0.97074,1.31869,1.334,1.31678,1.31653,1.31899,1.30304,0.85001,0.85341,0.84208,115.12,115.31,113.936,1.09572,1.09682,1.0912,0.74615,0.75678,0.74426,135.454,136.074,134.486,105.08,105.33,104.355,1.28874,1.29667,1.28193,0.72459,0.7364,0.72356,1.8891,1.8916,1.8757,0.674,0.6759,0.6709,5155.25
184,9/14/2016,1.12471,1.1274,1.12138,102.337,103.356,102.25,0.97327,0.97896,0.97068,1.3235,1.32397,1.31388,1.31968,1.32085,1.31285,0.84972,0.8545,0.8483,115.104,116.081,114.92,1.0949,1.09843,1.09385,0.74684,0.7496,0.74513,135.44,136.621,134.926,105.11,105.82,104.85,1.28834,1.29413,1.28101,0.72796,0.73128,0.72384,1.8839,1.8862,1.8727,0.6724,0.6754,0.6705,5173.77002
185,9/15/2016,1.12426,1.1284,1.12194,102.213,102.754,101.939,0.97169,0.9768,0.96958,1.3237,1.3279,1.318,1.31565,1.32356,1.31313,0.84925,0.8539,0.84684,114.913,115.46,114.649,1.0924,1.0964,1.09216,0.75136,0.75224,0.74466,135.289,136.134,134.67,105.17,105.561,104.78,1.2862,1.29234,1.28159,0.7314,0.73245,0.72417,1.8798,1.8859,1.8715,0.6739,0.6745,0.6696,5249.689941
186,9/16/2016,1.11532,1.12501,1.11496,102.369,102.46,101.741,0.98066,0.9818,0.97122,1.30171,1.3248,1.3,1.3208,1.32478,1.31428,0.85677,0.85783,0.84868,114.18,114.86,113.96,1.09384,1.09562,1.09213,0.74876,0.75266,0.74756,133.263,135.245,133.156,104.365,105.121,104.23,1.27642,1.28736,1.27537,0.72666,0.73306,0.72543,1.8742,1.8779,1.8579,0.6735,0.6823,0.6718,5244.569824
187,9/19/2016,1.11791,1.11977,1.11508,101.797,102.416,101.585,0.97968,0.98246,0.97837,1.30361,1.30911,1.2999,1.32035,1.32244,1.31359,0.85751,0.85812,0.8534,113.77,114.285,113.46,1.0951,1.096,1.0928,0.7536,0.75728,0.7477,132.703,133.475,132.452,103.87,104.53,103.66,1.27734,1.283,1.27386,0.72975,0.73254,0.72564,1.8641,1.8995,1.8598,0.6795,0.6805,0.6728,5235.029785
188,9/20/2016,1.11565,1.12135,1.11554,101.758,102.062,101.538,0.97853,0.98104,0.9762,1.29838,1.30646,1.2947,1.32071,1.32428,1.31903,0.85922,0.86312,0.85632,113.52,114.025,113.51,1.09204,1.0964,1.09213,0.7551,0.75648,0.75307,132.123,133.102,131.659,103.93,104.26,103.69,1.2706,1.27944,1.26669,0.73169,0.73582,0.72963,1.8958,1.9089,1.8873,0.6742,0.6782,0.6707,5241.350098
189,9/21/2016,1.11827,1.11966,1.1123,100.467,102.785,100.359,0.97419,0.9815,0.97212,1.30213,1.3044,1.29461,1.31163,1.32376,1.31135,0.85877,0.86076,0.8566,112.355,114.393,112.086,1.08953,1.0925,1.08755,0.76166,0.7622,0.75349,130.815,133.259,130.421,103.117,104.76,102.898,1.26865,1.27333,1.26449,0.7346,0.73654,0.72788,1.9044,1.9086,1.8861,0.6746,0.6784,0.6731,5295.180176
190,9/22/2016,1.1202,1.12573,1.118,100.878,100.919,100.103,0.96959,0.9741,0.966,1.30743,1.31207,1.3029,1.3064,1.30962,1.30005,0.8569,0.86106,0.85623,113.028,113.5,112.093,1.08637,1.09084,1.08608,0.76304,0.7675,0.76262,131.891,132.264,130.564,104.01,104.37,102.88,1.26767,1.27067,1.26167,0.7294,0.7369,0.7293,1.8925,1.9008,1.8639,0.6759,0.6798,0.6714,5339.52002
191,9/23/2016,1.12321,1.12404,1.1194,101.048,101.243,100.679,0.96926,0.97424,0.96871,1.29685,1.3088,1.2915,1.31677,1.31809,1.30302,0.86604,0.86791,0.85636,113.496,113.62,112.89,1.08875,1.0914,1.08567,0.76164,0.76532,0.76091,131.047,132.281,130.46,104.23,104.4,103.7,1.25706,1.26829,1.255,0.72418,0.7315,0.72244,1.8881,1.9014,1.8846,0.6727,0.6747,0.6688,5305.75
192,9/26/2016,1.12572,1.1279,1.12215,100.264,101.088,100.252,0.9683,0.97089,0.96616,1.29708,1.2987,1.29169,1.32341,1.32369,1.31369,0.8677,0.87164,0.86471,112.87,113.516,112.82,1.0902,1.0912,1.0878,0.76351,0.76494,0.76031,130.069,131.229,129.707,103.5,104.247,103.48,1.2561,1.2597,1.25054,0.72726,0.7287,0.72223,1.898,1.9109,1.8943,0.6713,0.6784,0.6697,5257.490234
193,9/27/2016,1.12183,1.12589,1.11912,100.349,100.986,100.09,0.97065,0.97286,0.96616,1.30099,1.30264,1.2937,1.32149,1.32805,1.31642,0.86222,0.86934,0.86102,112.581,113.575,112.249,1.08903,1.0912,1.08703,0.76628,0.7696,0.76116,130.561,131.212,129.649,103.36,104.15,103.179,1.26282,1.26491,1.25325,0.72985,0.73301,0.72605,1.9024,1.911,1.8931,0.6768,0.6805,0.6743,5305.709961
194,9/28/2016,1.12113,1.12368,1.11821,100.635,100.816,100.26,0.9713,0.97365,0.9692,1.30126,1.30318,1.29801,1.31241,1.32693,1.30869,0.86151,0.86405,0.85899,112.826,113.099,112.47,1.08917,1.09003,1.08755,0.76793,0.76908,0.76451,130.954,131.278,130.47,103.571,103.8,103.25,1.2639,1.2673,1.26091,0.72703,0.73048,0.72333,1.9009,1.9182,1.8932,0.6781,0.6794,0.6651,5318.549805
195,9/29/2016,1.12172,1.12498,1.11972,101.023,101.84,100.701,0.96629,0.97234,0.96404,1.29712,1.30583,1.2955,1.3157,1.31841,1.3049,0.86467,0.86686,0.85942,113.322,114.188,112.95,1.08394,1.09085,1.08332,0.76354,0.771,0.76237,131.047,132.434,130.691,104.533,105.25,103.67,1.25328,1.26762,1.2526,0.72538,0.7303,0.7237,1.9164,1.9248,1.8877,0.6665,0.6915,0.6622,5269.149902
196,9/30/2016,1.12332,1.12506,1.11535,101.38,101.78,100.749,0.97157,0.98098,0.96483,1.29714,1.30226,1.29374,1.31232,1.3195,1.30868,0.86596,0.86631,0.8604,113.889,114.123,112.604,1.09143,1.0917,1.08115,0.76576,0.76713,0.75899,131.512,131.953,130.436,104.34,105.29,103.679,1.2603,1.26505,1.25074,0.72858,0.72979,0.72294,1.8996,1.9157,1.8874,0.6803,0.6852,0.6739,5312
197,10/3/2016,1.12146,1.12436,1.12054,101.555,101.667,101.215,0.97305,0.97443,0.9704,1.28527,1.29463,1.28178,1.31032,1.31442,1.30684,0.87248,0.8747,0.86776,113.887,114.139,113.64,1.09138,1.0929,1.09015,0.76751,0.76814,0.76409,130.528,131.505,130.087,104.347,104.54,104.1,1.25083,1.25904,1.24752,0.72709,0.72904,0.7254,1.9104,1.9239,1.8999,0.6757,0.6789,0.6711,5300.870117
198,10/4/2016,1.11976,1.12387,1.11382,102.762,102.966,101.612,0.97972,0.98288,0.97295,1.27348,1.28603,1.27196,1.3198,1.32154,1.31117,0.87927,0.88012,0.87088,115.063,115.379,113.929,1.09718,1.0975,1.09111,0.76171,0.76908,0.76085,130.867,131.35,130.315,104.87,105.35,104.33,1.24772,1.25362,1.2432,0.72053,0.73105,0.71986,1.9103,1.9217,1.8992,0.6781,0.6805,0.6721,5289.660156
199,10/5/2016,1.12112,1.12332,1.11897,103.608,103.666,102.676,0.9736,0.97923,0.97338,1.27502,1.27713,1.2686,1.31723,1.32318,1.31614,0.87924,0.8843,0.8776,116.155,116.252,115.12,1.09178,1.09752,1.09149,0.7615,0.76445,0.75932,132.102,132.31,130.513,106.39,106.45,104.95,1.24164,1.2472,1.2406,0.71674,0.72002,0.7149,1.9117,1.9307,1.9041,0.6764,0.6787,0.6695,5316.02002
200,10/6/2016,1.1144,1.12123,1.114,104.086,104.16,103.352,0.9813,0.98185,0.97369,1.261,1.27597,1.26026,1.3215,1.32487,1.31776,0.8835,0.8851,0.87857,115.97,116.28,115.726,1.0935,1.09491,1.09149,0.75799,0.76221,0.75626,131.287,132.066,131.151,106.015,106.353,105.75,1.23773,1.24472,1.23558,0.71546,0.71747,0.71357,1.9284,1.9341,1.9141,0.6709,0.6751,0.6692,5306.850098
201,10/7/2016,1.1191,1.1205,1.11047,102.947,103.999,102.864,0.97785,0.98392,0.97677,1.2439,1.2621,1.18067,1.32708,1.33131,1.31869,0.89962,0.94526,0.8831,115.217,115.97,115.053,1.09432,1.09573,1.09106,0.7584,0.76243,0.75536,128.058,131.241,123.472,105.273,106.05,105.13,1.21632,1.2381,1.15703,0.71557,0.72001,0.71102,1.9301,1.948,1.9253,0.6712,0.672,0.6583,5292.399902
202,10/10/2016,1.1133,1.1203,1.11336,103.644,103.786,102.81,0.98268,0.98389,0.97729,1.2351,1.2444,1.23456,1.31718,1.3278,1.31397,0.90131,0.904,0.8979,115.403,115.73,115.07,1.09434,1.09723,1.09351,0.76037,0.76288,0.7579,128.029,128.606,127.492,105.43,105.67,105.12,1.21407,1.21987,1.21011,0.71294,0.71852,0.71226,1.9441,1.9607,1.9376,0.6603,0.6622,0.6527,5328.669922
203,10/11/2016,1.1054,1.11421,1.10492,103.422,104.07,103.17,0.9883,0.98932,0.98218,1.21255,1.23652,1.20902,1.32538,1.32726,1.31644,0.91151,0.91413,0.8996,114.327,115.789,114.018,1.09281,1.09584,1.0922,0.75387,0.76099,0.75337,125.412,128.367,124.845,104.607,105.77,104.32,1.19871,1.21569,1.19571,0.70552,0.71418,0.70478,1.9485,1.9531,1.9335,0.6568,0.6593,0.6497,5246.790039
204,10/12/2016,1.1014,1.10676,1.10047,104.225,104.482,103.283,0.98999,0.99095,0.98749,1.22136,1.2326,1.21171,1.32499,1.32873,1.32096,0.90189,0.91233,0.89676,114.803,115.169,114.044,1.09048,1.093,1.08928,0.75671,0.75922,0.75366,127.299,127.705,125.489,105.272,105.623,104.52,1.20911,1.21796,1.19791,0.70736,0.70943,0.70451,1.9452,1.9493,1.9249,0.6521,0.6593,0.6509,5239.02002
205,10/13/2016,1.1049,1.10556,1.09857,103.618,104.635,103.339,0.98665,0.99093,0.98597,1.22504,1.22722,1.21335,1.3197,1.33066,1.31862,0.902,0.907,0.90007,114.491,115.146,113.92,1.0904,1.09108,1.08702,0.7568,0.75816,0.7507,126.937,127.472,125.934,104.98,105.599,104.55,1.2085,1.21083,1.1996,0.70914,0.71018,0.70352,1.9299,1.9467,1.9271,0.6563,0.6572,0.6489,5213.330078
206,10/14/2016,1.0981,1.10577,1.09781,104.215,104.478,103.615,0.9901,0.99042,0.98565,1.21813,1.2262,1.21686,1.31306,1.32196,1.31038,0.90139,0.9047,0.89751,114.437,115.05,114.217,1.08748,1.0906,1.0868,0.76104,0.76474,0.75566,126.949,127.927,126.693,105.223,105.67,105,1.20655,1.21329,1.2035,0.7089,0.71329,0.7078,1.9351,1.952,1.9274,0.6535,0.6554,0.6487,5214.160156
207,10/17/2016,1.10001,1.1008,1.09643,103.84,104.37,103.793,0.98825,0.9909,0.98719,1.21895,1.2202,1.21366,1.31267,1.31828,1.31124,0.90237,0.90577,0.90024,114.217,114.574,114.036,1.08733,1.0886,1.08616,0.76251,0.76302,0.75816,126.572,127.087,126.284,105.04,105.457,104.98,1.20511,1.20716,1.2006,0.71295,0.7141,0.70784,1.9467,1.9607,1.9392,0.6536,0.6599,0.6526,5199.819824
208,10/18/2016,1.09804,1.10262,1.09704,103.828,104.199,103.68,0.98954,0.99143,0.98675,1.22891,1.2325,1.21829,1.31199,1.31394,1.30553,0.89338,0.9032,0.8914,114.019,114.68,114.007,1.08665,1.0895,1.08665,0.76647,0.76894,0.76258,127.602,128.147,126.482,104.89,105.411,104.837,1.21611,1.22011,1.2045,0.7191,0.7221,0.7161,1.9579,2.0146,1.9484,0.6552,0.6583,0.641,5243.839844
209,10/19/2016,1.09687,1.10046,1.0955,103.471,103.947,103.17,0.98941,0.9906,0.98755,1.22742,1.23322,1.22545,1.3127,1.31413,1.30061,0.89351,0.89572,0.89006,113.493,114.17,113.124,1.08526,1.0881,1.0846,0.77211,0.77291,0.76596,127.011,127.888,126.611,104.556,105.02,104.27,1.21451,1.21933,1.21252,0.7229,0.72488,0.71921,2.0148,2.0191,1.9992,0.6422,0.6454,0.6368,5246.410156
210,10/20/2016,1.09266,1.10393,1.09161,103.947,104.103,103.349,0.99268,0.99329,0.98436,1.22459,1.2299,1.22108,1.32251,1.32276,1.31201,0.8922,0.90263,0.89106,113.589,114.517,113.375,1.08472,1.08722,1.08336,0.76222,0.77343,0.76218,127.304,127.584,126.605,104.69,105.37,104.45,1.21566,1.2176,1.20404,0.71946,0.72658,0.71823,2.0031,2.013,1.9875,0.6443,0.6465,0.64,5241.830078
211,10/21/2016,1.08724,1.093,1.08597,103.838,104.204,103.526,0.99387,0.99618,0.99246,1.2224,1.226,1.21718,1.33366,1.33547,1.32257,0.88942,0.89401,0.88812,112.906,113.846,112.614,1.08085,1.08549,1.08076,0.76004,0.76508,0.75877,126.933,127.679,126.134,104.437,104.928,104.016,1.21507,1.21883,1.21096,0.71565,0.71944,0.71442,1.9897,2.0187,1.9866,0.6457,0.6464,0.6336,5257.399902
212,10/24/2016,1.08743,1.08994,1.08598,104.236,104.32,103.726,0.9941,0.99564,0.99161,1.22212,1.22493,1.21865,1.33849,1.33975,1.33252,0.88971,0.89263,0.8889,113.335,113.6,112.835,1.0806,1.083,1.07974,0.7598,0.7641,0.75917,127.38,127.447,126.632,104.85,105.13,104.35,1.21502,1.21762,1.21009,0.7129,0.71761,0.71251,2.0115,2.0287,2.0025,0.6382,0.6437,0.6345,5309.830078
213,10/25/2016,1.08881,1.09048,1.08513,104.178,104.873,104.116,0.99408,0.99988,0.9932,1.21925,1.22433,1.2083,1.33495,1.33711,1.33078,0.89287,0.89806,0.88893,113.439,113.906,113.348,1.08263,1.08634,1.08059,0.76466,0.76548,0.75892,127.02,127.942,126.613,104.77,105.18,104.608,1.21227,1.2215,1.20631,0.71643,0.71727,0.711,2.0223,2.0425,2.0164,0.6399,0.6422,0.6309,5283.399902
214,10/26/2016,1.09064,1.09463,1.08748,104.506,104.617,104.024,0.99348,0.99585,0.99038,1.22359,1.22443,1.21571,1.33752,1.33802,1.33148,0.89142,0.8965,0.89131,113.983,114.195,113.27,1.0837,1.0844,1.0817,0.76414,0.77088,0.76297,127.858,127.947,126.652,105.177,105.35,104.62,1.2151,1.2159,1.20856,0.71529,0.7184,0.71475,2.0415,2.0537,2.0286,0.6311,0.6338,0.6261,5250.27002
215,10/27/2016,1.09015,1.0942,1.08828,105.222,105.348,104.299,0.99346,0.99509,0.99123,1.21669,1.22715,1.21495,1.33928,1.3407,1.33528,0.89599,0.898,0.8894,114.725,114.861,113.713,1.08326,1.08481,1.08268,0.75848,0.76521,0.7582,128.03,128.42,127.435,105.88,106.007,104.941,1.20878,1.21833,1.20798,0.71173,0.7167,0.71087,2.0364,2.0648,2.0304,0.6278,0.6332,0.6152,5215.970215
216,10/28/2016,1.0976,1.09917,1.08935,104.763,105.532,104.467,0.98796,0.99561,0.98587,1.2182,1.22122,1.21146,1.33895,1.34336,1.3353,0.90095,0.9013,0.89461,114.985,115.326,114.593,1.0844,1.0864,1.0827,0.75941,0.76077,0.75581,127.624,128.284,127.446,106.025,106.3,105.75,1.20354,1.2109,1.20293,0.71543,0.71593,0.71139,2.0465,2.055,2.0309,0.6285,0.6375,0.6221,5190.100098
217,10/31/2016,1.09763,1.09916,1.09359,104.845,105.232,104.353,0.98916,0.99074,0.98716,1.2234,1.22468,1.21442,1.34162,1.34274,1.33756,0.89711,0.90414,0.89546,115.095,115.265,114.67,1.08583,1.0862,1.0818,0.76053,0.76189,0.75836,128.285,128.52,126.81,105.969,106.33,105.718,1.21,1.21272,1.20046,0.71474,0.71663,0.71381,2.0467,2.0671,2.0347,0.6261,0.6336,0.6189,5189.140137
218,11/1/2016,1.10579,1.1069,1.09603,104.092,105.12,103.8,0.97463,0.9901,0.97287,1.2236,1.22804,1.2206,1.3389,1.34258,1.33538,0.90365,0.90444,0.89481,115.106,115.676,114.82,1.07817,1.0858,1.0762,0.76473,0.76888,0.75985,127.37,129.029,127.14,106.754,107,105.82,1.19298,1.21302,1.19135,0.7167,0.7191,0.7149,2.0364,2.0522,2.0262,0.6329,0.6395,0.6308,5153.580078
219,11/2/2016,1.1088,1.1123,1.10499,103.435,104.164,103.022,0.97345,0.9754,0.96955,1.2289,1.2354,1.22212,1.33926,1.34234,1.33598,0.9021,0.90491,0.89807,114.718,115.13,114.36,1.07962,1.0806,1.07546,0.76578,0.76783,0.76131,127.133,127.498,126.738,106.26,106.836,106.05,1.196,1.19982,1.19006,0.7288,0.73101,0.7201,2.0508,2.0561,2.0171,0.6337,0.6448,0.6326,5105.569824
220,11/3/2016,1.11097,1.11257,1.106,102.946,103.44,102.552,0.9735,0.97601,0.9695,1.24575,1.24945,1.2298,1.3377,1.34025,1.33622,0.89169,0.9024,0.88598,114.37,114.766,114.02,1.0816,1.0824,1.07734,0.7681,0.76875,0.76373,128.256,128.912,126.505,105.728,106.37,105.64,1.21295,1.21685,1.19572,0.7326,0.73383,0.72791,2.0263,2.04,2.0131,0.6424,0.6487,0.6408,5058.410156
221,11/4/2016,1.11222,1.1127,1.10803,103.072,103.353,102.836,0.96949,0.97579,0.96816,1.25148,1.25572,1.245,1.34054,1.34653,1.33869,0.88856,0.8918,0.88574,114.639,114.78,114.14,1.07839,1.0827,1.07654,0.76757,0.7697,0.76524,128.991,129.45,128.281,106.29,106.54,105.553,1.21338,1.21703,1.21202,0.73255,0.73385,0.72996,2.0373,2.0577,2.0306,0.6456,0.6486,0.6388,5046.370117
222,11/7/2016,1.10461,1.11162,1.10275,104.469,104.63,103.109,0.97385,0.97893,0.96869,1.2407,1.25165,1.23795,1.33647,1.34172,1.33102,0.89025,0.8938,0.88679,115.405,115.906,114.85,1.07574,1.083,1.07558,0.77151,0.77187,0.76606,129.622,130.239,129.04,107.3,107.33,106.26,1.2082,1.21788,1.20812,0.73234,0.73543,0.72934,2.0473,2.0492,2.0223,0.6446,0.6542,0.6433,5166.169922
223,11/8/2016,1.10234,1.1067,1.10091,105.089,105.19,104.299,0.97708,0.97894,0.97357,1.23883,1.244,1.23618,1.33054,1.33908,1.33058,0.88977,0.89328,0.88848,115.839,116.005,115.121,1.07706,1.0788,1.0751,0.77665,0.77673,0.76892,130.186,130.352,129.28,107.539,107.72,106.965,1.21041,1.2131,1.20622,0.73954,0.73959,0.73183,2.0293,2.0359,2.0069,0.6532,0.6548,0.6472,5193.490234
224,11/9/2016,1.09225,1.12993,1.09203,105.822,105.874,101.199,0.9839,0.9844,0.95505,1.24354,1.2547,1.23543,1.33687,1.35248,1.32654,0.87827,0.9027,0.87633,115.585,116.021,113.73,1.07474,1.0831,1.0741,0.76608,0.77717,0.75795,131.594,131.716,126.746,107.52,107.747,105.62,1.22353,1.22689,1.1964,0.73443,0.73927,0.72653,2.0111,2.0311,1.9982,0.6538,0.656,0.6462,5251.069824
225,11/10/2016,1.08913,1.09535,1.08652,106.897,106.944,104.97,0.98686,0.98964,0.98212,1.2558,1.25846,1.2378,1.3476,1.35089,1.3387,0.8671,0.8825,0.86626,116.438,116.574,114.973,1.07493,1.07782,1.0738,0.76097,0.7742,0.75683,134.263,134.323,130.306,108.319,108.36,106.887,1.23944,1.24172,1.2186,0.72035,0.73065,0.71771,2.0271,2.0337,2.0116,0.6477,0.6534,0.6421,5208.799805
226,11/11/2016,1.08434,1.09232,1.08306,106.768,106.931,106.035,0.98841,0.98928,0.98323,1.26017,1.26735,1.2526,1.35287,1.35466,1.34563,0.86039,0.8691,0.85673,115.772,116.49,115.31,1.07204,1.0761,1.0706,0.75439,0.76294,0.75256,134.551,134.914,133.446,107.981,108.39,107.46,1.24583,1.25144,1.23706,0.71232,0.72283,0.71136,2.0258,2.052,2.0131,0.645,0.6517,0.641,5237.109863
227,11/14/2016,1.0739,1.08413,1.07094,108.39,108.542,106.744,0.99789,1.00019,0.98845,1.2492,1.25926,1.24447,1.35554,1.3589,1.34968,0.85961,0.8636,0.85815,116.4,116.462,115.56,1.07163,1.0748,1.0688,0.7547,0.75654,0.75241,135.404,135.59,134.185,108.613,108.76,107.87,1.24659,1.2516,1.23919,0.70991,0.7141,0.707,2.0488,2.0543,2.0328,0.6443,0.6481,0.6363,5218.399902
228,11/15/2016,1.07187,1.08164,1.07145,109.277,109.336,107.774,1.00202,1.00244,0.99296,1.24501,1.2529,1.238,1.34662,1.35618,1.34498,0.8609,0.8707,0.85692,117.131,117.186,116.094,1.07404,1.0759,1.0709,0.75539,0.75809,0.75119,136.047,136.562,134.2,109.049,109.13,108.29,1.2475,1.25342,1.23386,0.70903,0.71442,0.70715,2.0488,2.0507,2.0324,0.6411,0.6505,0.6397,5275.620117
229,11/16/2016,1.0681,1.07594,1.06665,109.164,109.755,108.798,1.0024,1.00577,0.99844,1.24366,1.25023,1.24101,1.34351,1.35059,1.34051,0.85873,0.86266,0.8572,116.598,117.483,116.56,1.0707,1.0755,1.0705,0.74736,0.75709,0.74608,135.763,136.763,135.656,108.898,109.42,108.73,1.24661,1.25202,1.24562,0.7066,0.7114,0.70361,2.0372,2.0447,2.0208,0.6485,0.6523,0.6427,5294.580078
230,11/17/2016,1.06223,1.07454,1.06205,109.961,109.977,108.558,1.007,1.0074,0.9994,1.2415,1.25047,1.24088,1.35126,1.35135,1.34002,0.85553,0.86248,0.8548,116.817,117.22,116.263,1.06977,1.0742,1.06956,0.7411,0.75013,0.73971,136.54,136.648,134.99,109.174,109.301,108.44,1.2503,1.25215,1.24251,0.70297,0.711,0.7014,2.032,2.0608,2.0237,0.6436,0.6473,0.6293,5333.970215
231,11/18/2016,1.05934,1.06429,1.05694,110.706,110.924,109.805,1.01016,1.01232,1.00605,1.23652,1.24363,1.23028,1.35088,1.35641,1.34931,0.85671,0.8636,0.8527,117.286,117.47,116.757,1.0702,1.07195,1.0687,0.73385,0.74179,0.73308,136.902,137.582,135.421,109.56,109.83,109.06,1.24919,1.25624,1.24005,0.7017,0.70604,0.7001,2.0544,2.0768,2.044,0.6342,0.6366,0.6225,5321.509766
232,11/21/2016,1.06182,1.06491,1.05792,111.087,111.362,110.474,1.0094,1.01166,1.00752,1.24899,1.25114,1.2312,1.342,1.35131,1.33868,0.84999,0.86384,0.8489,117.966,117.983,117.325,1.07217,1.0741,1.06972,0.73621,0.7382,0.73114,138.76,138.836,136.299,110.021,110.097,109.476,1.26121,1.26216,1.24289,0.70537,0.7077,0.69849,2.0491,2.0837,2.0389,0.6332,0.641,0.6267,5368.859863
233,11/22/2016,1.06252,1.06578,1.05839,111.111,111.354,110.275,1.0114,1.01342,1.00686,1.24187,1.2513,1.23843,1.34443,1.34672,1.33784,0.85545,0.85717,0.84957,118.058,118.15,117.395,1.07466,1.0747,1.0716,0.73986,0.74133,0.7359,137.996,138.841,137.64,109.851,110.06,109.478,1.25599,1.26253,1.25283,0.70528,0.70854,0.70323,2.0746,2.0879,2.0602,0.6303,0.6363,0.6241,5386.350098
234,11/23/2016,1.05546,1.06434,1.05264,112.547,112.973,110.857,1.01669,1.01821,1.0092,1.2441,1.24687,1.23609,1.34868,1.35167,1.34244,0.84699,0.85941,0.84655,118.791,118.988,117.719,1.07308,1.07525,1.07125,0.73877,0.74449,0.7373,140.037,140.344,137.284,110.7,111.02,109.66,1.26481,1.26753,1.24871,0.70049,0.70795,0.69948,2.0755,2.0922,2.0577,0.6292,0.6452,0.6216,5380.680176
